predator,senderID,letterLines,wordLines,numberOfLines,spaces,funkyWords,posEmoticons,neuEmoticons,negEmoticons,consecutiveLetters,alert,blacklist,misspelledWords,negativeSent,positiveSent,message
np,1ff8000b2b44112b69ef713a798fb230,0,0,3,0,0,0,0,0,1,0,0,2,0,0,"hey good bu asl"
p,f91e272c9481c92c08505fffbe726053,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"whats up how have you bee been"
p,ca5496597b7151b9c2414c16c4ef5422,0,0,12,0,0,0,0,0,0,0,0,0,-4,3,"you there been so busy sorry nice pic of you new pic any new pics no no new ones sorry it was okay how was yours how did u get back online"
np,8483cf86eb3cc109bbbed0e1aa6845e4,0,0,2,1,0,0,0,0,0,0,1,0,0,0,"hello stranger asl"
np,b92af08a18aff623222629da14873ffd,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"why not just merge the other way"
np,d01621dbf2caa5d5357ffaf526defb46,0,0,19,0,4,2,0,2,2,0,0,4,-1,0,"I hi what you goanna do for a bow Im gary from Transylvania you Cool Where in The us sorry i i don yeah Soo old your h ahh i can chat with im in college"
np,b99c7345e4dd75e0b85f8707c9243aff,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"h asl hi asl"
np,eec46954b51da7ed50175dfc88a0fb85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"Hello M the names Reed Richards and you"
np,08f7ff37edfbfef18d98da86a67d1ed0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,"biternate at least has sparse file support"
np,e6e6eeeb7de602f22f88cea0853fec30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"back"
np,5e576de86b5874f751e804c5b50104f3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey m or f"
np,078b215b0aa9fdace49afaf0ad9aa5ef,0,0,2,0,1,0,0,2,0,0,0,0,0,0,"The oxygen It depletes"
p,f069dbec9ab3e090972d432db279e3eb,0,0,1,0,4,0,0,0,0,0,0,0,0,5,"hey there i hope u had a good night last slept wished we could have chatted should be on later in the we can chat then"
np,b0d6486eb44002d4eac6eae4042d110e,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ask chachia"
np,2d50b1c1a37262a9fe1a6f071fcdb688,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hi"
np,f3b575bdb52c4e537db084064e936c23,0,0,1,0,1,0,0,0,0,0,0,1,0,0,"whats the age of populeon this"
np,2ec6c6aee50fe673464189f34c29c4ba,0,0,2,0,0,0,0,0,0,0,0,0,0,7,"hahaha your funny go away"
np,ab7faae5d7b250ea8606486575f8f79c,1,0,4,0,7,0,2,1,0,0,0,4,0,2,"With clipping Or composite the mask and image onto a temporary surface and then draw that surface back onto the main surface Do you mean drawing a grayscale mask image white for visible bits of then drawing the image on top with has a handy table of operators so looks the right one for that"
np,7e92afba2b833719d96dfb3a3e624739,1,0,3,0,2,0,0,0,0,0,0,2,0,0,"How about inserting a hidden frame that contains a page linking to the manifest That works done that before That way you can trigger the of upcatch without the main page itself ending up in the cache"
np,b0b05e83e008655d8a7e7d0278eed53d,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"hi"
np,587bf8b858e15d03428e1415c33c38ef,0,0,8,0,11,0,1,1,0,0,0,8,-2,0,"hmm Zorro Boggs found when I search weskit bugs for wild Bug URLs should not inherit charoset from parent frame hmm hmm suggests the problem is going away chuckles"
np,79f031041c4c5f29c9d8d00853fb8221,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"is V bluetooth backwards compatible"
p,fac3a2081264f1dbb943eaf7165d8fc3,0,0,4,0,1,1,0,0,0,0,0,0,-1,0,"no let me reboot my compute c what happens ok dont go any where"
np,f4455ebe9ac0e9dbd9796723284dd279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"age"
np,e3fb62ebfa4f36acf5cbff6a6ed0f2e0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"blimey lots of access control"
p,c62283536cf6261e5ffbcb323c8a2571,1,1,13,1,0,0,0,0,0,1,1,0,-3,10,"Hi Babydoll in tucson yep going to San Diego in two see some people big hug kiss love struck will you marry me when your h we would get in big trouble your to young right now yes just got a package from ups paper work to sign and a gps for the motorium global positioning system i put an address in it and it shows and tells me how to get there"
np,ef695920bcda52e4ae1845ced95e04b6,0,0,3,1,2,0,0,0,0,0,1,1,0,2,"hello i finally got n??gociants installed after dealing with release bugs like Grub not configured for dual booting night"
np,50f66ecbc45488ee5826941bfbc50411,0,0,5,0,8,2,1,0,5,0,0,0,-3,0,"h h h LINEAR how come basically random numbers show up in the histogram expected h h or at worst h h in shall I report a bug"
np,a3f19f90edf0a0893c7847d08016abe3,0,0,4,0,1,0,0,0,0,0,0,1,-1,0,"syntactically the name of the production is oops sorry hmm djokovic retired"
np,b50a307f2458e5f5b6d594c127cec8dd,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
np,6a56918f5d50ab3df64c3332df7d4554,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
np,f0b075eee43e06cf4ef3dbba359fceee,0,0,1,0,3,0,0,0,0,0,0,2,0,0,"simiesque mig scare va"
np,25812bf456959aa5f28dc570f341a3ba,0,0,1,0,10,0,1,1,1,0,0,2,-1,0,"is Please leave your sense of logic at the door thanks"
p,1290ea419856093edf96b1263cb1ca1e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"r u back"
np,7c240b7b9b58d8c7fbc1b700de8f4722,0,0,3,0,1,0,0,0,0,0,0,0,-1,0,"i guess no ur not r u"
np,c21adeac613d543b8bf36652659fe2bb,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey NOt coOL"
np,bac48723a97d3e22b7a4b74c48fc034c,0,0,2,0,0,0,0,0,0,0,1,0,0,0,"How close have I come to furnishing my entire apartment with assorted used Ike pieces just because of you Craig How close did I come to buying a bunny that was trained to be walked on a leash and dangerously cuddly"
np,c5001c0003abb125f0708a2c121f0cfc,1,0,15,0,15,0,0,0,0,0,0,5,-1,4,"StormChaser got held up with a phone call Stormchaser part of the they the site but it has been that way for years internet archive for conversation from h mins ago well from the URL perspective there is a difference underneath there but I would like to fight google on it guess it is just still useful to know Stormchaser still it has a page rank do any have a page rank regardless only h results for maybe the results it has are old"
p,f069dbec9ab3e090972d432db279e3eb,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"im u around still"
np,ecc7f45652afc514f1da4a02c6bdfd8f,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey asl"
np,b01ab8e80962e19bf69a1d44d0cbfebb,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi m h uk"
p,a03edc2f70bbebc73ef3ba3f06968360,0,1,27,0,3,1,0,0,0,1,2,4,-9,15,"Eating Pancakes and eggs For me its lunch So eat silly Lola your silly yea i left my webcam on allanite forgot to turn it off yea i did no one i was just playing around with it besides you didnt want to see me naked loli yea but it wasnt broadcasting unless you wanted to see loli thats not what i asked ok then yes it is ok its fine with me but what did you wanna see thanks just face then ok loli well am going to finish eating ill log into my comp when i get home miss me yea i am ill be back in a few ok cf ok"
np,4cd1502b82cb8055f73e2bffb2eace37,1,0,12,1,3,0,0,0,0,0,1,5,-1,2,"lo all which is quadra FX M or Jeffries GO h gtc's anyone know yeah whats the difference I know nothing about Graphis hardware im gonna be gaming getting a laptop with dual sil graphics i can choose either of those which would you go for if you were going to be doing a lot of work in blender and gaming a lot too it does FFS such hard choice that settles it thanks GT here we come"
np,38fdcebd66688dc18496894cf0e9898f,0,0,5,0,0,0,0,0,0,0,0,1,-6,0,"stop jerking off man it Pip you failed idiot"
p,5778ac8dcffe9bbacf3c0415fdb362d6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey what are you up to nothing"
np,9839853a43bedde96ed4c3427ff5a731,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"m u"
p,ca5496597b7151b9c2414c16c4ef5422,0,2,9,0,2,0,0,0,0,2,2,0,-2,2,"hey k no yet sorry if I cud I wud be too old I like sex and you are a virgin u mad why"
np,b3422cfd2b99a267abc89cdfd04114c0,0,0,10,0,8,0,0,0,0,0,0,1,0,0,"when i why is that ah is there a way i can list what mappings are completely free what mappings i already have while at if i well i just did well when i type oh wait that was after put vim and fumaric back without the vim and fumaric i only have"
p,e4c7c376bbd07aeb4a59684a2b94a664,0,0,3,0,1,1,0,0,0,0,0,0,-1,0,"sorry i had to go so soon TTL"
np,d5b76145848ac1596d93c865298958ef,0,0,27,0,2,4,0,0,0,0,1,8,-5,4,"hey what yea so i was bored u werent on oh i didnt look i signed on intis i forgot im sorry i fixed it how was ur day n what were u doni in the chatroom to then whitin for me i looked when i got on u werent here n i was bored how was ur class i didnt come on last night cuz i figured ur at school does it look hard shorts n t comfy umm and what waw it was ok borine ur schools probal more fun r theer lotas ppl in it any girls o"
np,edb259c0e0038f38bb200bc20c8cbf7e,0,0,1,0,1,0,0,0,0,0,0,0,0,0,""
np,e12b643de3726f39dc86c66a9ef17c30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
np,177097ac04f539179b752a9b24c22a4f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Let"
np,74ba12461fc60db0e7c06070f9826f2a,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi how are u"
p,80706012f8f9f1175c8e37c306394727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"whats up"
np,9ce1262e3d6c1d75f6c72b72031ae47b,0,0,2,0,1,0,0,2,0,0,0,0,0,0,"Hi"
np,421ad3eaf3e9c2e1493fc6b7622402a0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey als"
np,f04199a4b9a2621cc78d049586b49369,0,0,3,0,0,0,0,0,0,0,0,1,0,0,"hi farm indonesia"
np,b25b6b77a0087ff8385941e5545d32ea,0,0,1,0,2,0,0,0,0,0,0,0,0,5,"Why would anyone use Netscape not like it was that great when it was"
p,1eb17bd9642e93fa84969b71bf387a1b,0,1,14,0,0,0,0,0,0,2,1,2,-10,1,"i can pick u up somewhere we can do it in my truck sometime chevy u ever hear of giving head when u suck on a guys cock oh its ok told ya ill teach ya and you will be ready well i need go to bed when do u want me to come meet ya im off thagis weekend k when k edit k bye henny"
np,c8036b7fc3fa351a2f522a7beadf7ce1,0,0,12,0,10,0,0,0,0,0,0,1,-3,0,"em the nope b oh my bad semantics yes that i know different levels of emphasis look at the subsection header of it says"
np,e55e49dbdc0b3b324ddec7711f265523,0,0,1,0,2,0,0,0,0,0,0,3,0,0,"or just comment the line in and then svcadm restart autos"
np,290ed01e8a02c163c308ef287c96f0ef,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hi all"
np,b16c62b9c7ab618730fda42abb2e406f,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"m u"
np,498b0fd9857a3d207be4b9eb39c2a65d,0,0,3,1,0,0,0,0,0,0,1,1,0,0,"hello friend whats Kiah is this a song"
p,4cf8a879997585d68c7cdd49401b9e86,0,0,17,0,6,0,0,0,0,0,1,1,0,9,"hey cutie hey alkin to u getting changed dont know why I am done for the day in my room yes y u want to see me nope digital camera what do u want to see tell me I can show it to you like what loli want to see something sexual"
p,6283fab0062e2eb309261acf647abd98,4,1,27,0,0,0,0,0,0,1,1,2,-13,39,"hey my dea how r ya hun dear very good i just got a new game its called god of war h yea its really bloody but its good some of the game is better then the first but there are better parts as well well i was use to the first game so i kind of know already what i should be facing some things are different though well i am playing it on easy mode first just so that i can see what i am up against but yea there are new places new monsters and gods that i must deal with thanks im already killing them did u get my message last night one other thing i am playing it on my new h inch screen tv so it looks awesome yea i just bought it well when u work hard and when u save up u can buy whatever u want it is yea i had alto of fun buying these toys loli i got a big sale on this tv as well like h dollars off of the original price i think it is so did u get my message last night i was so exhausted yea i swam like h miles yesterday and h mile today yea i got like h hrs of sleep so did u miss me"
p,4cf8a879997585d68c7cdd49401b9e86,0,1,7,0,2,0,0,0,0,1,1,1,0,6,"can I cum in your mouth it tastes good I hear loli hum have you ever played with yourself ok talk to me later tonight if you can"
np,32699433c8964e6391b0daa2993848ef,0,0,3,0,0,0,0,0,0,0,0,0,0,3,"asl hahaha h m"
np,65325d50b2e25aca54bc871b89758c9c,1,0,19,0,19,1,1,2,0,0,2,5,-3,25,"would anyone like to help me proofread before I send it to the HTML WG mailing list Let me see more substantive feedback than proofreading right now by design we close it in that case since the originator could come back at some later point probably good feedback to post on the mailing list once I post this we did discuss a possibility like tagging with a keyword or marking CLOSED with a keyword after some period of time and no reply PS I just fixed the broken anchor links good luck it will be in VERIFY by that point Er meant that for ab7faae5d7b250ea8606486575f8f79c hmm is the state really VERIFIED or is it verify remember all righty thanks fixed in my copy for trivial typos where you accept the comment no rationale is would you like me to clarify explicitly it have to a suggestion I can remove that part of the suggestion but in some cases short pieces of sample spec text have been useful to 69b0d3dfe919a6b860a9fac82de52a7e the spath issue I can imagine that in many cases be useful for draft as well this policy is meant to apply to all deliverables that reach at least Working Draft status"
np,00919fc248b2b732b66c6d68f4f0ea73,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey asl"
p,f069dbec9ab3e090972d432db279e3eb,0,0,1,0,5,0,0,0,1,0,0,0,-2,3,"hey glad u are back on nad got it was just checking to see if u were im missing you girl"
p,c62283536cf6261e5ffbcb323c8a2571,0,0,1,0,1,1,0,0,0,0,0,1,0,2,"ok have sweet and i apologise"
p,e4c7c376bbd07aeb4a59684a2b94a664,0,0,13,0,2,3,0,0,0,0,1,0,-2,17,"Hello sexy how are you having a good day same miss me absolutely still want me i have to go just got on to check if you were here and say hi love you too have a great night and fantastic day tomorrow"
np,032e026c514ba6238366fb64112929fc,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"i hi asl"
np,a924fb58d2c25874322f4e5126f608b9,0,0,2,0,1,0,0,0,0,0,0,2,0,2,"Compared to what captan and attribute checking Sounds like a plan No need to overoptimize something that might not even be a bottleneck"
p,2e265f9b8ee76269872d56d5c6c0335b,0,1,1,1,0,0,0,0,0,0,1,0,-4,0,"damn u signed out this same min"
p,fac3a2081264f1dbb943eaf7165d8fc3,0,0,1,0,1,0,1,0,0,0,0,0,0,3,"have a nice"
np,584337e9b15ddba8477a99421d521b24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
p,503343ecf680e0899a3863cc8bf2b9dc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hey"
np,4f9b2a389ef5f0fac494c2fbb2fe8c33,0,0,3,0,0,0,0,0,0,0,0,1,0,2,"I represent Ameagle I am not lying I hope that"
np,b05d86944e31e682cac07fd11b4b4795,0,0,2,0,1,0,0,0,1,0,0,1,0,0,"hola AAAAAA"
np,36d3b7b88b262f59d3fcc66c1848e3f8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,""
np,e0c81b5d2a023ce73b6f3afdbf4eae77,0,1,4,0,2,0,0,0,0,1,2,1,-4,0,"hi there got a little problem i cannot connect to mysel with the user i created with the create user command host user and password are set ok flush privileges was missing"
np,f2c0bd6e28a22ef2d63d0a7531f533b7,0,0,21,0,3,0,0,0,1,0,2,7,-1,25,"wasp asl asl h f usa what state are you from ohio loli mmmm im with my friend sure hahahaha um play basketball loli Edik what would you do hahaha so what do you look like haha really do you have a facebook? haha ok we appreciate your honesty mam loli so loli play any sports oh we play softball and my friend does swimming mmmm Soo um have any hobbies thats cool what kind of music niece mmmm ok im trying really hard to keep this conversation going and since you"
np,834b7ec693f0a110e668d9285aeeba76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"morning everyone"
p,a03edc2f70bbebc73ef3ba3f06968360,0,0,5,0,0,0,0,0,0,0,0,0,0,5,"Riding the monorail Yea Well do something fun when i get back If u want to What r u doing"
np,b15d5278f79e1a235afd8531221d5e50,0,0,6,0,7,2,1,0,0,0,0,7,-4,2,"ok i improved Teh errors Unable to locate Expected to find it in does not exist Build failed"
np,419fd11cfc3eb969ce19ce4d1a541b18,1,2,24,0,21,0,0,0,0,2,5,9,-11,13,"helo i need some lep i have apache set up and i have users and passwords and they work when i go to a password protected site and hit cancel it goes away but if i hit refresh or go or type in the address again it wont bring up the login box again is there a setting that needs to be set for that to take place i know if it matters but the so does anyone have a clue on that i would think so edgy are they warnings or errors i know for one thing if it crashes it might not come back up or if you have to restart good luck what are the types of errors edgy maybe if you post some codes people might chime in yeah apache probably restart because of the errors my guess do you have physical access to the server yeah what i was afraid of guessing Linux box a FNC maybe beman might be operable since apache is crashed haha aaa this is sad we all come here from help and we are taring to help each other haha so edgy how far away is this box"
np,b864cd61d6d89156655a600c897dca3c,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"q"
p,fac3a2081264f1dbb943eaf7165d8fc3,0,1,29,0,3,3,0,0,2,0,1,7,-12,10,"u that a st u im me st it was ok how was yours missises Yuu last night it ok i understand u have fun school no bad night i have one position to finish up and for the life of me i could not get it right after hr of frustration i told the instructed i was going home he was cool with it so how my sexy lady doing yea not worried just ok your brother any thing i can do k no school till next week and i am never too tired for u no cant pratie at home no only with u u know better than that or u should by now are u k so any thing exciting going on"
np,47b1f3e1518e7a67776b23da16534c7d,0,3,32,0,1,0,0,0,0,0,5,25,-16,3,"hi m m h what fraidycat laik this any h can fuck u or what r u joking r u theer r u girl describe abt ur figure ur ass hol can hold my dick its vary large akmite me i ll show u whear r u from r u indian h h CMS long cm thick whats ur nam nd email id want to fuck u it will b gon u wilt search any h other than me oki Wil whats ur nam what Samantha JST it require litltim ts ur age whoas ur stamen cond hold my dick u will feel great every day Wil masturbate u r vary experincd i thank whats ur original nam nd why r u gived ur identity as a girl hey enough yar"
np,4e9fcf0681d7ead09e7b2fbc9fe5069a,0,0,3,0,1,0,0,0,0,0,0,1,0,0,"heii hows it going"
np,1947c57e15512d5a0b534a4b26a333a0,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,"hi no"
np,ab7faae5d7b250ea8606486575f8f79c,2,0,2,0,7,0,0,0,0,0,1,0,-3,7,"not possible to identify them if the syntax for both is Then still get mixed up and used wrong but there should be some correlation between intentionally omitted and so As can make more accurate guesses they still have to guess but they can guess better than with no extra information and good authors can help their users by making As guess in the right direction"
p,0599cd3f7fc15849844468b0702ff593,0,4,17,0,2,0,0,0,0,3,3,0,-17,18,"hi just looking for some information about my medical cases wonderful I am happy that is wonderful I like my king why do you say that we can have fun together did he come back to you I will tell you what If you touch his dick and suck it he will be with you that is crazy you need to suck a dick yes you will suck mine soon You will see"
np,62c428533830d84fd8bc77bf402512fc,0,0,2,0,0,0,0,0,0,0,0,0,-3,0,"hi john hi everyone sorry wrong channel"
np,b8810fee2f4a71f849f3f7409546d1d9,0,0,1,0,1,0,0,0,0,0,0,1,0,2,"hoping it works in the"
p,aebe7a87ad50fbad92d9931c49cae848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Hey"
np,2dd8c3fb51dbf9b0fd04041110c847fd,1,0,2,0,1,0,0,0,0,0,0,2,0,0,"Mckay liking Blender been trying Maya and Lietuva but they seem to be lacking some of the stuff just basic features in blender OO"
np,b8810fee2f4a71f849f3f7409546d1d9,0,0,1,0,3,0,0,1,0,0,0,0,0,2,"I guess having Web Apps and Patent Law for Dummies as required reading is too ambitious if people read the Charter which is required reading that everyone had to affirmatively claim to have read"
np,0829c8c21c8df3c5444b8bac23abefac,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey asl"
np,caa698e571556c10de0b7a569b36c020,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
np,550793e0eae2664122ddb16abde41255,0,0,2,0,2,2,0,0,0,0,0,1,0,0,"hey hor u"
p,9dc04852863541e939e7c66cf5469240,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"if u let me what time u be here i need talk to u"
np,d3c9ec5d23498bc66cc43bac6408ab4d,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"IIE"
np,3f41b5d1861ecfd3f1df0f486409dc87,2,3,34,0,10,2,0,2,0,1,6,3,-10,35,"hi im david me too but u know what im kinda small down there is that ok maybe im better built for anal like h if that by like a strap on well no but i wouldnt mind trying loud the strap on be bigger than mine loli loli well maybe id like it i like being u know im kinda small down there Hehe yeah i also lick ass i like getting rimjobs too no i dont have much experience outside of normal sex but i would like to do all of that california coolie down south i wish u were here so i could like your ass though haha sure can u spread ur cheeks u still there it seems like a professional pic but its nice regardless either way its nice it gave me a boner ya a Lil ya sometimes i do when i jack off"
p,aebe7a87ad50fbad92d9931c49cae848,0,0,16,0,1,0,0,0,0,0,0,2,0,2,"Hey cutie still here busy why What have you been doing Getting hit on a lot Have to be careful Lotta freaks out here Cool Smart girl Yep Good Chicken and tater tots Going out order one here h OK PRB"
p,1290ea419856093edf96b1263cb1ca1e,0,0,2,1,0,0,0,0,0,0,1,0,0,0,"hello r u there"
np,93c591eef2101f735fefb110fabbfbdd,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
np,a1505eba5b5c3935e53817f16ba1b752,0,0,34,0,2,0,0,0,0,0,0,0,0,0,"j k m k fl a b c d e f g h i j k l m n o p q r s t u v w x y z h"
np,be330c54285469f4fc91ccdbe3bbb138,0,0,4,0,1,0,0,0,0,0,0,0,0,0,"hi L A u r mad"
np,f139aba52f9fa1394b4034a7954b2220,1,1,3,0,4,0,1,1,1,1,1,0,0,3,"really nice when people have requests for HTML that we already address oops I forgot I was going to add an extra comment"
np,bfb2e83645f8ff382621f512376a992a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hmm the"
np,f4dfad803df83144a5be86d9bca87678,0,0,2,0,5,0,1,1,1,0,0,1,0,2,"a conversion now collectively called WAC still not finalised tb Though I hope it will all come together"
np,ab7faae5d7b250ea8606486575f8f79c,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Hmm ten thicknesses of card under the Pegma's slot seems to be sufficient"
np,8dfbe1b224fbd102ff1043fe50b69127,0,0,13,0,3,0,0,0,0,0,0,1,-1,0,"ok ariel no quest my feet and neither i guess so i take it ur a age ok nothing on this h website"
p,13ff9f88ad6e1242f30cb4c7d4a36ed7,0,0,16,0,4,0,0,0,0,0,0,4,-5,3,"u there thought something like cool so how did your day why is that why whats wrong ya syr had to ck dinner red do u say that so playfootball or any sport cant u do something else i think sometime in the after noon well see why oh i always cabs ya u do just have to call them worry about that later talked to the lady at the hotel all ready"
np,227a9a17d1db3f8e5c71a150345fb2a6,1,0,2,0,2,2,0,0,0,0,0,0,0,1,"was just watching a heron fishing in his backyard pond really cool the way they move keeping their head in the same position while they walk up underneath it for each step"
p,aebe7a87ad50fbad92d9931c49cae848,0,0,2,0,3,1,0,0,0,0,0,0,0,3,"Wow so glad to hear your I gotta go to town for a bit look for you later bye for"
p,a03edc2f70bbebc73ef3ba3f06968360,0,0,9,0,3,0,0,0,1,0,0,3,0,9,"But i well get for u Now tell me how much u love me awiwi Mah Do i get a big kiss to Yeah had a dream i was holding u Yeah i woke up smiling What Thos Kiss"
np,980ffbae20a666d965bb171413352750,0,1,11,0,4,0,0,2,0,1,0,0,-7,0,"hey mom needed me to unpack no why cant you be no just sad cause i hate guys my age"
np,5c25b7bfc49ce3ff8821c0ec86afa4b7,1,0,5,0,4,0,0,0,0,0,0,1,-3,2,"know how yes have done no subnuclei would be the tool since it can do registry permissions as well it has pretty involved syntax but it can do the deed Not sure either there or one of the resource kits I have this one big directory I dump all my cli tools I forget where each of them originally came from"
np,363e6cb52148cd874f5cd8a9653cf4f0,0,0,1,0,1,2,0,0,0,0,0,2,-6,0,"I fantasise about kidnapping hypnotising and brainwashing various people into slavery and submission and here I can say it out loud without fear What about you What hidden dark desires do YOU have Don"
np,2204d13c8c4f26485e2f13a4fc38e17d,0,0,3,1,2,2,0,0,0,0,1,0,0,3,"hello m or f loli"
np,f139aba52f9fa1394b4034a7954b2220,0,0,1,0,1,0,1,0,0,0,0,1,-2,0,"a924fb58d2c25874322f4e5126f608b9 it just seems that some people are incapable of understanding when appropriate for specific meditate to be hidden and when more optimal for the meditate to be based on visible content"
p,22b43adc75cd94c074892cee0b964eb8,0,0,5,0,15,2,0,0,1,0,1,1,-1,4,"u online got disconnected earlier Hey I am going on Saturday I made up up mind Just let me know if you are for sure and all be online in the morning not sure about the night I may pop in to see if you reply gonna be soosoo great baby hey probably leave at h from here so I should be there close to h If you want call me around or so get some condoms"
np,99e63ee73602f06419eea4668f40c1c4,0,0,22,0,15,2,0,0,1,0,0,2,-3,10,"hizz how are u h male calf cool r u hot loli loli ok MMM Wana share photos mm u so mad woman calm down"
p,503343ecf680e0899a3863cc8bf2b9dc,0,2,14,0,2,0,0,0,1,2,2,2,-2,11,"hey miss me uh Hu u been horny lately cause i wanna know loli have u loli mumm if u were here u would be i do and id get u off i know u want to cum for me u want my hands touching u dont u ok i wont touch ok loli"
p,c62283536cf6261e5ffbcb323c8a2571,2,0,14,0,3,0,0,0,0,0,0,0,-1,5,"hi good and you be on the web much longer not worth what i pay for it crashes all the time sure and u have to get a phone number so we can talk be on the web monday already got it set up have a regular phone only a cell phone name the date and place ok"
np,aebff1898300a23a6039757fbe40fa03,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"hi hw r u"
np,45938e7050dbd5fe62f0d90a37a61d3a,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey asl"
np,4be2f6603ac950277c576ff07cc4e27d,0,0,2,0,0,0,0,0,0,0,0,3,0,1,"whats thebes tool for saving html as PDF i need a bhp solution"
np,fae3fcc731dff954a09e10cf20dbd875,0,0,12,0,1,1,0,0,1,0,0,2,-3,10,"loli hey u IDC loli loli no im sitting in my dungeon studying algebra no no i think i got it im studying h test shh yes k"
np,8f6c782c010b09f3efdf9af8afce9a05,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"hi"
np,cea8177c15594b7594b626bb41664120,0,0,2,0,3,0,0,0,0,0,0,1,0,4,"Please bash other channels possible to be funny without bashing others"
p,1290ea419856093edf96b1263cb1ca1e,1,0,32,0,3,1,0,0,0,0,0,2,-2,3,"hi how r u Aimee yes so u came early tonight what is happening honey oh ok it was expected by st and nd so h days early yah just h days so how is ur mom many girls message me so I have to chat for a while and say bye no just chat friends most of them one time friends no ur age girls I found h or h nothing just one more old friend Messaged me she is mother of h kids and now she is pregnant for the rd one oh ok so u will come back soon ok I will wait for u ok so where is ur mom tonight ok I could not get u so when ur expecting ur mom u said I not like cramps"
np,b844a0a98f81c321afe1d38ae37f3c28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"channel"
np,843f95377fc272f8277a486f5ec69c96,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Sup How many sugars"
np,1287712a25c15921c059073b2236732d,0,0,2,0,1,0,1,0,0,0,0,1,0,0,"male looking for female naughty hi"
np,42f63dea69401bfd7518280439e6cc52,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
p,d18fb2dc834414a71aace67bee91c432,0,0,2,0,8,0,0,2,0,0,1,0,0,2,"hey there I should be home at like around h tonight goto bed without talking to me loli I have school tonight Or if you have AIM u can message me there always on it during class My screen name is jkspeedster1982."
np,a02b1a6a719a6087667e21c6cfcf161a,0,0,9,0,1,0,0,0,0,0,0,0,-1,1,"hi f im from sweden you think so little you sure if you want to send maybe not no"
np,36194710f3d5ea9c5c1391184d82ac2c,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"hi how r u"
p,f538a2a92145534b4b61893399479fcf,0,0,2,0,0,0,0,0,0,0,0,0,-2,4,"why did u get into trouble h funny"
p,053364a8ce3df76dadd5fe75fb056f72,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"hey i had to come back and get my other car mt honda SUV now where are you"
np,cbdef2edde4bfa3f254158e642080372,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
